"Date","Agric","Food","Soda","Beer","Smoke","Toys","Fun","Books","Hshld","Clths","Hlth","MedEq","Drugs","Chems","Rubbr","Txtls","BldMt","Cnstr","Steel","FabPr","Mach","ElcEq","Autos","Aero","Ships","Guns","Gold","Mines","Coal","Oil","Util","Telcm","PerSv","BusSv","Hardw","Softw","Chips","LabEq","Paper","Boxes","Trans","Whlsl","Rtail","Meals","Banks","Insur","RlEst","Fin","Other","RMRF","RF","MacroU","TPU","ShortRate","EPU","FinU"
2000-11-01,-0.01,0.037,0.155,0.0418,0.0414,-0.0665,-0.1331,-0.0593,0.0025,0.0423,0.05,-0.0047,0.0068,0.0094,8e-04,-0.0083,-0.0351,0.0058,-0.1568,-0.0348,-0.1025,-0.0958,-0.1342,-0.0153,0.0613,-0.0391,0.1656,0.0088,0.0924,-0.0256,0.0306,-0.1546,-0.052,-0.0654,-0.239,-0.2289,-0.2538,-0.148,0.0129,-0.1462,0.0143,-0.0679,-0.0023,0.051,-0.0352,-0.0057,0.0182,-0.1895,-0.0839,-0.1072,0.0051,0.668433666,26.9048644,6.0861,166,1.13364991
2000-12-01,0.1178,0.0628,-0.0496,-0.0259,0.1702,0.0256,0.0125,0.1087,0.0305,0.1455,0.1199,0.0544,0.0282,0.1012,0.1396,0.059,0.1255,0.1138,0.0194,-0.0874,0.0956,0.0615,-8e-04,-0.0031,0.0225,0.0081,0.016,0.0697,0.4404,0.0756,0.066,-0.0457,0.1305,-0.002,-0.144,-0.0859,-0.0395,0.1283,0.1093,0.1885,0.041,0.1273,0.0433,0.0242,0.0995,0.0679,0.0364,0.1699,-0.0124,0.0119,0.005,0.682831939,29.81667404,5.6299,149,1.144708231
2001-01-01,0.0522,-0.052,0.0223,-0.0472,9e-04,0.0982,0.16,0.0231,-0.037,0.0334,-0.1361,-0.0433,-0.0875,-0.0471,0.1183,0.1346,-0.0245,0.0333,0.0615,0.1083,0.1135,0.0341,0.1503,-0.0559,-0.0684,0.0254,-0.0123,0.0256,-0.0248,-0.0338,-0.1077,0.1438,0.0721,0.0338,0.1003,0.2149,0.1781,0.0379,-0.0499,0.0706,0.0587,-0.0172,0.0975,-0.0379,0.0193,-0.0972,0.0382,0.089,-0.0383,0.0313,0.0054,0.688412681,25.98787233,4.9786,143,1.134231842
2001-02-01,-0.0495,0.0105,0.0733,-0.0632,0.0948,0.0498,-0.0783,0,-0.0116,-0.1099,0.0617,-9e-04,-0.0099,-0.0207,-0.017,-0.0252,0.0092,-0.0093,-0.2384,-0.0688,-0.0947,-0.1434,-0.006,0.042,-0.0277,0.0894,0.1047,-0.0095,0.2309,-6e-04,0.0616,-0.0985,0.0183,-0.0525,-0.3392,-0.1908,-0.318,-0.1967,0.0308,-0.0572,-0.0526,-0.0491,-0.0617,-6e-04,-0.0457,-0.0031,0.0196,-0.1558,0.0122,-0.1005,0.0038,0.684996146,20.64627647,4.7732,129,1.112494187
2001-03-01,0.0251,-0.0308,-0.1342,-0.0947,-0.0011,-0.0085,-0.0943,-0.0652,-0.0895,-0.011,-0.059,-0.0606,-0.0906,-0.0456,0.0129,-0.0433,-0.0361,0.0457,-0.0838,0.0245,-0.0189,-0.119,-0.0205,-0.0949,-0.0782,-0.0406,-0.0531,-0.011,0.189,-0.0024,0.0124,-0.0579,-0.044,-0.1019,-0.1873,-0.1442,-0.0896,-0.1787,-0.0609,-0.0369,-0.0226,-0.0612,-0.0201,-0.0501,-0.0176,-0.0173,-0.0157,-0.1289,-0.0803,-0.0726,0.0042,0.679670483,25.0786364,4.3874,137,1.089868826
2001-04-01,-0.0164,-0.0201,0.0233,-0.0213,0.0559,-8e-04,0.1653,0.052,0.0161,0.0718,0.0438,8e-04,0.048,0.0608,0.047,0.0528,0.0155,0.077,0.1333,-0.0194,0.1525,0.1074,0.0739,0.1146,0.2201,-0.0031,0.1489,0.0398,0.0844,0.1007,0.0553,0.027,0.0387,0.0805,0.1252,0.2153,0.1845,0.1791,0.0555,0.0668,0.0377,0.0812,0.0498,0.0678,0.028,0.0281,0.0393,0.1291,0.1341,0.0794,0.0039,0.682717956,34.31473475,4.0712,149,1.075485919
2001-05-01,0.0753,0.0281,-0.0026,0.0466,0.0227,0.0951,0.101,0.0305,0.0547,0.0395,0.0198,0.0264,0.0288,0.0119,-0.0076,0.0248,0.034,-0.019,0.002,-0.0171,-0.0033,0.0399,-0.0328,0.0259,0.0079,0.0793,0.0932,0.1198,-0.1358,0.0017,0.0024,-0.0138,0.106,0.0445,-0.0371,0.0029,-0.0915,-0.0143,0.0156,0.0444,0.0489,-0.0033,0.0167,0.0423,0.0442,0.0213,0.0445,0.0372,0.0112,0.0072,0.0032,0.680845207,27.79333822,3.9634,117,1.059227576
2001-06-01,0.0351,-0.0041,-0.0534,-0.0491,-0.0057,0.0269,-0.0599,0.0033,0.0074,-0.0184,0.15,0.0265,-0.0492,-0.0283,0.0094,0.0434,0.0059,-0.0193,-0.073,0.0756,-0.046,-0.0783,0.0457,-0.1549,-1e-04,-0.0297,0.0133,-0.061,-0.1655,-0.0749,-0.0605,-0.0311,0.0838,-0.0185,-0.0238,0.0493,-0.0043,-0.048,-0.0467,-0.0127,-0.0339,-0.0203,-0.0262,-0.0378,0.0082,0.0199,0.0312,-0.0251,-0.0075,-0.0194,0.0028,0.687638404,30.15970937,3.7961,93,1.06107481
2001-07-01,-0.0024,0.0424,-0.0097,0.0079,-0.0919,-0.0318,-0.0829,-0.0055,0.0465,9e-04,0.024,0.0148,0.0241,-0.0294,-0.0709,0.1005,-0.0022,0.0131,-0.0219,-0.0254,-0.0242,-0.0505,0.0375,0.0326,0.042,0.0693,-0.0073,-0.09,-0.1649,-0.0212,-0.0383,-0.0056,0.0364,-0.0358,-0.0803,-0.114,-0.0135,-0.0416,0.0527,0.0633,0.0023,0.0038,0.0543,0.0383,0.008,-0.0193,4e-04,-0.0416,-0.096,-0.0213,0.003,0.700123279,34.29895713,3.76,120,1.083024965
2001-08-01,0.0572,0.0295,0.0428,0.0613,0.0467,0.0153,-0.0153,-0.0483,0.0108,-0.0451,-0.0188,-0.0147,-0.0339,-0.0121,0.0345,-0.036,0.0219,-0.0729,-0.0618,-0.0581,-0.0536,-0.026,-0.1412,-0.0632,-0.0126,0.0108,0.0895,-0.0107,0.0671,-0.0359,0.0052,-0.093,-0.0291,-0.0469,-0.1639,-0.1511,-0.0839,-0.0584,-0.016,-0.0083,-0.0478,-0.0454,-0.0839,0.0114,-0.0605,-0.0339,0.0021,-0.0694,-0.0572,-0.0646,0.0031,0.721613322,28.28561573,3.5229,95,1.119555061
2001-09-01,-0.0856,-0.0046,0.0142,-0.032,0.0292,-0.1753,-0.1761,-0.0813,-0.0501,-0.1774,-0.0126,-0.0148,-0.0043,-0.0952,-0.084,-0.1697,-0.1264,-0.1732,-0.2205,-0.1788,-0.199,-0.1339,-0.1788,-0.2919,0.0803,0.1036,0.1335,-0.1047,-0.1569,-0.0555,-0.0658,-0.0197,-0.0665,-0.1229,-0.2502,-0.1369,-0.2509,-0.1806,-0.0847,-0.1247,-0.1781,-0.0859,-0.0976,-0.1347,-0.0602,-0.0041,-0.0678,-0.1489,-0.1232,-0.0925,0.0028,0.763250335,24.12961048,2.8701,273,1.177748528
2001-10-01,-0.013,0.0158,0.0656,0.0136,-0.0282,0.1476,0.0467,3e-04,0.0122,0.0759,-0.0744,-0.0129,0.0222,0.0361,0.1097,0.0506,0.05,0.0492,0.0243,0.0442,0.1064,0.0235,-0.0226,0.0641,-0.0471,0.1052,-0.0528,-0.0307,0.3,0.0453,0.0187,-0.0967,-0.0296,0.0598,0.2539,0.1247,0.1749,0.1214,0.0052,0.0654,0.0515,-0.072,0.0342,0.0286,-0.0172,-0.0286,0.0169,0.0247,-0.0176,0.0246,0.0022,0.766871178,24.04201025,2.3793,247,1.129765801
2001-11-01,0.0626,0.0111,-0.0424,-4e-04,0.0119,0.0511,0.145,0.0959,0.0606,0.0984,0.0184,0.0881,0.0476,0.111,-0.0082,0.0788,0.0713,0.1069,0.1575,0.0516,0.0794,0.0989,0.1785,0.0932,0.0146,-0.0462,-0.0797,0.1174,-0.1402,-0.0399,-0.0154,0.058,0.0656,0.0931,0.235,0.1211,0.1969,0.1114,0.0963,0.0818,0.1201,-0.0357,0.1306,0.0591,0.0628,0.0535,0.0517,0.1291,0.0657,0.0754,0.0017,0.739677406,33.66046644,2.2688,172,1.092078504
2001-12-01,0.0585,0.0216,0.0746,0.0161,-0.0172,0.0064,0.0796,0.0369,0.0183,0.0702,0.0179,0.0465,-0.0412,-0.0137,0.0638,0.1218,0.064,0.1331,-0.0262,0.0447,0.0665,0.0521,-0.0387,0.0693,-0.0263,0.0058,-0.0244,0.0551,0.1021,0.0591,0.0404,0.0254,0.0606,0.065,-0.0698,0.0267,-0.0408,0.0662,0.0194,0.0825,0.031,0.01,0.0496,0.0414,0.0334,0.0151,0.0779,0.0561,0.0451,0.016,0.0015,0.7053366,34.28891325,2.335,150,1.054666952
2002-01-01,-0.012,0.021,-0.0858,-0.0376,0.0844,0.0601,0.0543,0.0039,0.0267,0.0542,0.0095,-0.0146,-0.0278,-0.0173,0.0041,0.0453,0.0149,0.0231,-0.0025,-0.0553,0.0231,0.0131,0.0327,0.0447,0.1133,0.1269,0.142,-0.0277,-0.0945,-0.0281,-0.0434,-0.0694,0.0273,-0.0265,0.0565,-0.0452,0.0339,-0.0401,-0.0069,0.0839,0.0686,0.0341,0.021,0.0632,-0.0056,-0.0177,0.0151,-0.0383,-0.077,-0.0144,0.0014,0.684646568,31.63412871,2.2671,148,1.036056125
2002-02-01,-0.0106,0.0088,0.0813,0.0817,0.0504,-0.0156,0.0241,0.0758,0.0267,-0.0073,-0.0513,-0.0481,0.0052,0.0478,0.0792,0.0548,0.0472,0.0549,2e-04,0.0574,0.0391,-0.0036,0.0577,0.095,0.0115,0.0635,0.113,0.0201,-0.0123,0.0552,-0.0037,-0.0221,0.0354,-0.0049,-0.2097,-0.0997,-0.1633,-0.0085,0.0513,0.0674,0.0179,-0.0264,0.0033,-0.0133,-0.0138,0.0142,0.0112,-0.0521,0.0214,-0.0229,0.0013,0.65453388,31.94888179,2.3105,105,1.035203437
2002-03-01,0.0541,0.0119,0.0604,0.0832,0.0159,0.0852,0.0901,0.0481,0.045,0.0478,0.1305,0.0389,-0.0079,0.0513,0.0984,0.0072,0.0198,0.0089,0.0604,0.1247,0.0987,0.0544,0.0783,0.0302,0.0388,0.034,0.1514,0.0466,0.1489,0.0762,0.1028,0.0012,0.0195,0.086,0.0953,0.0271,0.1006,0.0774,0.0111,0.1114,0.0298,0.0528,0.0153,0.0546,0.0797,0.0109,0.0223,0.0986,-0.011,0.0424,0.0013,0.637717748,53.87744504,2.6511,98,1.049968657
2002-04-01,0.0477,0.0095,0.0719,0.0504,0.0329,0.0223,0.0471,-0.0258,9e-04,0.0289,0.0858,-0.0293,-0.0946,-0.0484,0.0052,0.0938,0.0251,0.0828,-0.0711,0.0483,-0.0267,-0.0114,0.0157,-0.0448,0.0361,0.0863,0.041,-0.0229,-0.0645,-0.0454,-0.0041,-0.1296,-0.0166,-0.0568,-0.0838,-0.1601,-0.0808,-0.1043,0.0254,0.0098,-0.0608,-0.006,-0.0222,0.0399,-0.0063,0.0255,0.027,-0.108,-0.1406,-0.052,0.0015,0.619220337,36.55340475,2.5654,106,1.058239471
2002-05-01,0.0335,0.0133,0.1146,-0.005,0.0452,-0.0272,-0.0468,-9e-04,-0.0019,-0.016,-0.0056,0.0066,-0.0289,0.0208,0.0299,0.0028,-0.0027,-0.0482,0.0028,-0.0915,-0.0431,0.0242,0.0086,0.0022,0.0212,-0.0115,0.1109,0.0527,0.0557,-0.0082,-0.0691,0.032,-0.0072,-0.0186,-0.0053,-0.0517,-0.0361,-0.0621,0.0072,-0.0357,-0.0011,-0.0514,-0.0126,-2e-04,0.0085,-0.0171,-0.0136,-0.013,-0.0143,-0.0138,0.0014,0.601829874,41.12330394,2.4481,99,1.083899655
2002-06-01,-0.0536,-0.028,-0.0303,-0.0025,-0.2205,-0.0374,-0.0848,-0.041,-0.0294,-0.0163,-0.0481,-0.0881,-0.1029,-0.0097,0.0033,-0.0519,-0.0355,0.0213,-0.053,0.0219,-0.0768,-0.0731,-0.0944,-0.0139,0.0566,0.097,-0.1438,-0.0673,-0.0613,-1e-04,-0.058,-0.1402,0.013,-0.1208,-0.1139,-0.0443,-0.242,-0.0989,-0.0238,-0.0469,-0.0089,-0.0608,-0.0512,-0.043,-0.0532,-0.037,-0.0284,-0.0502,-0.0602,-0.0721,0.0013,0.598661258,39.78324988,2.2754,111,1.13543844
2002-07-01,-0.0801,-0.0877,-0.1556,-0.0729,0.0405,-0.1085,-0.1547,-0.0524,-0.0245,-0.1002,-0.0823,-0.0558,-0.0142,-0.0925,-0.1572,-0.2286,-0.0786,-0.1791,-0.2038,-0.2218,-0.1421,-0.0879,-0.1289,-0.0514,-0.2245,-0.0755,-0.0839,-0.1091,-0.302,-0.1165,-0.1213,-0.1179,-0.0615,-0.1183,-0.068,-0.1062,-0.0932,-0.143,-0.0564,-0.1282,-0.0846,-0.1056,-0.1199,-0.0942,-0.0735,-0.0542,-0.0748,-0.1003,0.071,-0.0818,0.0015,0.598907292,40.6105922,1.9914,140,1.187049411
2002-08-01,-0.0552,-0.0181,0.1097,0.0239,0.0893,0.0434,0.0514,0.0379,0.0176,-0.011,-0.0384,0.0117,0.0099,0.0186,0.0755,-0.0245,-0.0284,0.0063,-0.0488,0.0329,-0.0088,-0.0056,-0.0167,-0.1088,-0.0266,-0.0014,0.1731,-0.0013,0.0983,0.0058,0.0341,0.0014,0.0382,-0.002,0.0066,0.0215,-0.0636,-0.064,-0.013,0.0498,-0.0203,0.0454,0.0192,-0.0392,0.0326,-0.0038,0.0211,0.0444,-0.0469,0.005,0.0014,0.597109596,34.5080243,1.7307,136,1.150886212
2002-09-01,-0.0251,-0.0412,-0.0592,-0.0554,-0.2126,-0.1074,-0.041,-0.0347,-0.0256,-0.0606,0.0213,-0.0223,-0.0728,-0.1113,-0.1034,-0.0658,-0.1058,-0.0768,-0.1847,-0.1315,-0.099,-0.0904,-0.1347,-0.1191,0.029,0.0183,-0.0382,-0.1175,-0.0814,-0.0811,-0.1084,-0.0963,-0.0282,-0.1042,-0.191,-0.1615,-0.177,-0.0935,-0.108,-0.0426,-0.0638,-0.0635,-0.0949,-0.1363,-0.1104,-0.0799,-0.0396,-0.1421,-0.1629,-0.1035,0.0014,0.59644247,27.68700073,1.687,150,1.151310241
2002-10-01,-0.0309,0.0804,0.127,-0.0043,0.0491,0.0165,0.13,0.0656,0.0315,0.0965,-0.1457,0.0255,0.0837,0.0564,-0.0076,0.0393,0.0339,0.0269,0.0642,-0.0979,0.1022,0.0563,-0.0945,0.0038,-0.0213,-0.107,-0.099,-0.0796,0.0416,0.0318,-0.0062,0.2211,-0.0105,0.0769,0.1776,0.2389,0.1566,0.0805,0.0436,0.0144,0.0451,0.0541,0.0648,-0.0036,0.0806,0.0489,-0.0112,0.1042,0.0252,0.0784,0.0014,0.596486973,32.54575426,1.6268,129,1.100974819
2002-11-01,0.0941,0.0017,-0.0288,-0.0307,-0.0658,0.1174,0.0909,-0.0157,-0.0194,0.0528,-0.1047,0.0449,0.0485,0.0945,0.0226,0.1206,0.0568,0.0292,0.1818,0.0893,0.1214,0.1161,0.177,0.0786,0.0379,-0.089,-0.0483,0.1368,0.1031,0.0295,0.0157,0.1176,-0.0206,0.0688,0.2107,0.1222,0.2288,0.1642,0.0755,0.1028,0.0365,-0.0334,0.0291,0.0564,0.0238,0.0164,0.0229,0.1356,0.0762,0.0596,0.0012,0.605579425,31.85472512,1.475,162,1.067453388
2002-12-01,-0.0195,0.0056,-0.0423,-0.0319,0.0897,-0.0659,-0.1442,-0.0124,-3e-04,-0.0486,-0.0164,-0.0025,-0.049,-0.0427,-0.0219,-0.0491,-0.0164,-0.0305,-0.1027,-0.041,-0.0927,-0.0374,-0.0893,-0.0284,-0.0267,0.0991,0.2433,0.0125,0.1211,0.0074,0.0384,-0.0944,0.0172,-0.035,-0.1184,-0.1052,-0.2048,-0.0927,-0.0535,-0.0322,-0.01,-0.0266,-0.0801,-0.0563,-0.0337,-0.0376,0.0214,-0.1091,-0.0861,-0.0576,0.0011,0.620772014,24.72299013,1.4144,160,1.027553887
2003-01-01,-0.0165,-0.0422,-0.0013,-0.0584,-0.0625,0.0173,-0.1005,0.013,-0.0266,-0.0437,0.005,-0.0072,-0.0067,-0.0591,-0.0674,-0.048,-0.0558,0.0258,-0.0476,0.0013,-0.0591,-0.0498,-0.0258,-0.009,-0.1545,-0.115,-0.0082,-0.0132,-0.1424,-0.0238,-0.0327,-0.04,-0.017,-0.0392,-1e-04,-0.0144,-0.0111,-0.0531,-0.008,-0.0882,-0.0513,-0.0229,-0.0511,-0.0593,-0.0053,-0.0319,-0.0215,-0.0342,-0.044,-0.0257,0.001,0.637492042,25.27453373,1.3415,186,0.9856649
2003-02-01,-0.0525,-0.0472,-0.0801,-0.0081,0.0124,0.0257,-0.0327,-0.0452,-0.0276,-0.031,-0.0357,0.0256,-0.0265,-0.0416,-0.0062,-0.0416,0.002,5e-04,0.0225,-0.0277,0.019,-0.0035,-0.0628,-0.0837,-0.0983,-0.1014,-0.0588,-0.0763,0.1454,0.0183,-0.0397,-0.0661,-0.0071,-0.0475,0.0278,-0.0053,0.045,-0.004,-0.0136,-0.0382,-0.0342,-0.0346,-0.0053,-0.0483,-0.021,-0.0623,-0.0044,-0.0166,0.0273,-0.0188,9e-04,0.647342835,31.57377739,1.2754,162,0.961201429
2003-03-01,0.0465,0.0094,-0.1259,0.0103,-0.1967,0.0365,-0.0037,-0.0217,0.0647,0.0569,0.0214,-0.0136,0.0488,0.0344,0.0119,-0.0147,0.0032,0.0262,-0.0325,-0.0419,-0.018,-0.0357,-0.0383,-0.0542,-0.0571,0.045,-0.0454,-0.0116,-0.035,0.0154,0.0431,-0.0066,0.0527,0.0195,-0.0282,0.004,-0.0216,-0.0106,0.0056,0.0271,0.0433,-0.005,0.0547,0.0518,-0.0099,0.0226,0.0199,0.0152,0.0529,0.0109,0.001,0.648157742,23.27466179,1.2378,225,0.95093419
2003-04-01,-0.0145,0.0406,0.0764,0.0218,0.0274,0.0433,0.1731,0.0815,0.0342,0.0754,-0.0771,0.0531,0.0511,0.0994,0.0855,0.1271,0.0542,0.1364,0.1022,0.0932,0.0872,0.1072,0.1894,0.0861,0.117,0.0494,0.0351,0.0854,0.0228,-0.005,0.0731,0.115,0.0743,0.0797,0.1121,0.0803,0.1008,0.1058,0.0325,0.022,0.1076,0.0617,0.0972,0.0951,0.112,0.1051,0.0638,0.1279,0.1463,0.0822,0.001,0.659106602,16.24980786,1.2648,177,0.966260784
2003-05-01,0.1227,0.0553,-0.0168,0.1021,0.3246,0.0245,0.0778,0.06,0.0287,0.0401,0.0971,0.0619,0.0314,0.0082,-0.0059,0.0386,0.0805,0.1666,0.1313,0.041,0.0621,0.0681,0.0377,0.1201,0.0772,-0.0665,0.0967,0.1398,0.2544,0.0848,0.1012,0.0629,0.0437,0.0794,0.1348,0.0551,0.1443,0.1183,0.0278,0.0217,0.0468,0.0689,0.0254,0.0841,0.058,0.0398,0.0904,0.0893,-0.0061,0.0605,9e-04,0.64275734,28.5986654,1.1215,122,0.949317153
2003-06-01,-0.0027,0.0092,-0.0238,0.0082,0.109,-0.0251,0.0656,-0.0172,-0.0257,-0.004,-0.0381,0.0302,0.0492,-0.0115,0.0106,-0.0239,-0.0072,0.0176,0.0215,-0.0147,0.0256,-0.0014,0.0327,0.0612,0.0802,0.0259,0.0932,0.0462,0.0071,-0.0099,0.0074,0.0191,0.0509,0.0142,0.0231,0.0049,-0.0198,0.021,0.0085,0.0455,0,0.0432,0.0279,0.0674,0.0096,-0.0039,0.0204,0.0162,0.0067,0.0142,0.001,0.631398208,32.85968028,0.9631,111,0.901914967
2003-07-01,0.0214,0.0019,0.0114,-0.0184,-0.113,0.0428,-0.0145,-0.0139,0.0076,0.0368,0.1049,0.0549,-0.0101,0.0789,-0.0437,0.1366,0.0229,-0.026,0.0692,0.066,0.1007,0.0744,0.0614,0.0317,0.1056,0.0966,0.1242,0.1003,-0.1255,-0.0252,-0.0515,-0.0193,0.0754,0.0348,0.0645,0.0236,0.107,0.0793,0.0524,-0.0044,0.0167,-0.0098,0.043,0.0232,0.0363,0.0485,0.028,0.0722,-0.0024,0.0235,7e-04,0.632745095,28.43494086,1.0985,104,0.879096023
2003-08-01,0.0273,-0.0053,0.0795,-0.0205,0.0253,0.0337,0.048,0.0077,0.0118,0.05,0.0412,-0.0064,-0.0369,0.0169,0.0251,0.0634,0.0506,0.0691,0.0462,0.0413,0.077,0.0663,0.0849,0.0784,0.087,-0.0215,0.1023,0.0748,0.075,0.0617,0.0192,0.0116,0.0282,0.0341,0.0112,0.0363,0.1442,0.0735,0.0373,0.0341,0.0146,0.0314,0.0794,0.0082,-0.0036,-0.0165,0.0317,0.0143,0.0407,0.0234,7e-04,0.631420421,24.55159244,1.3015,92,0.856307829
2003-09-01,0.0083,0.0213,-0.0347,-0.0155,0.081,-0.0083,-0.033,-0.0016,0.0217,-0.0134,-0.0117,-3e-04,0.0046,-0.0602,-0.0824,-0.0313,-0.0203,0.0375,-0.0316,-0.0319,-0.0794,-0.0593,-0.0504,-0.0652,-0.0814,-0.0938,-0.0138,0.0245,-0.0234,-0.0218,0.0385,-0.0564,1e-04,-0.0275,-0.0022,0.0164,-0.0412,-0.0456,-0.0218,-0.017,-0.0142,0.0048,-0.0582,0.0199,0.0122,-0.0071,0.0156,0.0047,0.0081,-0.0124,8e-04,0.631046634,39.80838,1.2075,110,0.843866913
2003-10-01,0.1124,0.0386,0.0609,0.0571,0.0613,0.121,0.0325,0.0773,0.0438,0.1223,0.0571,0.0351,1e-04,0.0662,0.0619,0.034,0.0741,0.1655,0.1921,0.0236,0.1296,0.0989,0.09,0.12,0.0636,0.0161,0.1202,0.1534,0.0976,0.0156,0.0151,0.0681,0.0368,0.0507,0.1007,0.0308,0.1616,0.1018,0.082,0.0463,0.0927,0.0463,0.0987,0.0693,0.0753,0.0486,0.0468,0.0935,-0.0132,0.0608,7e-04,0.621706893,31.40458548,1.2297,79,0.843737724
2003-11-01,0.0603,0.0227,0.0321,0.0235,0.1159,0.0163,0.0579,0.0179,-0.0089,0.0347,0.0728,0.035,0.0108,0.0287,0.0044,-0.0082,0.0276,0.0599,0.0356,0.0471,0.0398,0.0739,0.0379,9e-04,-0.0245,-0.0032,0.1174,0.0751,0.0159,0.0064,0.0095,-0.0068,0.0766,0.0242,0.019,-6e-04,0.0374,0.0389,0.0109,-0.0062,-0.0119,0.0428,-0.0047,0.0392,0.0087,0.0174,0.0382,-0.0053,3e-04,0.0135,7e-04,0.608200467,50.17905301,1.3353,79,0.80327278
2003-12-01,0.0478,0.0128,0.0583,0.0664,0.0567,-0.0021,0.0705,0.0293,0.0226,0.0089,0.0116,0.0456,0.0623,0.0956,0.0401,0.0109,0.0723,-4e-04,0.1065,0.0697,0.0344,0.0549,0.1547,0.107,0.1213,0.1174,0.0185,0.0549,0.2647,0.1346,0.0585,0.0764,-0.0318,0.0441,0.024,0.0459,-0.0177,0.0315,0.0882,0.1059,0.0138,0.033,-0.0322,-0.0041,0.033,0.0589,0.0264,0.0423,0.0816,0.0429,8e-04,0.595467414,46.6441488,1.3207,90,0.781120277
2004-01-01,-0.029,0.0104,0.0561,-0.0289,0.0205,-7e-04,0.0026,0.0092,0.0215,-0.0201,0.046,0.0636,0.023,-0.0194,0.0458,0.0129,-0.0078,-0.0477,5e-04,0.0351,-0.0162,-0.0041,-0.0331,0.0257,0.0159,-0.0445,-0.1371,-0.0518,-0.0738,0.0031,0.0191,0.014,0.098,0.0177,0.049,0.0416,0.0436,0.0923,-0.0359,-0.0112,-0.0399,0.0295,-0.0021,0.006,0.0262,0.0489,0.0632,0.0366,0.0688,0.0215,7e-04,0.593149089,30.8791742,1.2291,88,0.761806765
2004-02-01,0.0218,0.0637,0.0576,0.0257,0.0382,0.0373,0.0103,0.0105,0.0297,0.0551,-0.0295,-0.0026,0.0146,0.0266,0.0305,0.1057,0.0479,0.1061,0.0635,0.1048,0.0029,-0.0261,-0.0143,-0.0084,-4e-04,-0.0319,0.0545,0.0695,0.0711,0.0451,0.0211,-0.0049,-0.0282,-0.0105,-0.0454,-0.0363,-0.0113,-0.0403,0.0327,0.0654,0.0022,0.0229,0.0674,0.0723,0.0217,0.0436,0.0233,0.0296,-0.021,0.014,6e-04,0.592145725,35.39903333,1.2368,89,0.746530184
2004-03-01,0.0428,0.014,0.0404,-0.002,-0.0403,-0.0306,0.022,-0.0014,0.0152,0.0306,-0.0297,0.0097,-0.0504,-0.0166,-0.0455,-0.0218,0.0268,0.0496,-0.0451,0.0161,0.0114,-0.0045,-0.0191,-0.0498,-0.0331,-0.0068,0.07,-0.026,0.0695,-6e-04,0.0114,-0.0206,0.0567,0.0158,8e-04,-0.029,-0.0459,-0.0091,0.0071,-9e-04,-0.0045,0.0213,-0.0013,0.008,-0.0038,-0.0069,0.0149,-0.0228,-0.0501,-0.0132,9e-04,0.596508957,27.12360615,1.1538,84,0.743269474
2004-04-01,0.0026,0.0305,0.0473,0.0038,0.019,-0.0625,-0.0168,-8e-04,0.022,-0.0157,0.0138,0.0274,0.0385,-0.0063,-0.0043,-0.0371,-0.0052,-0.1125,-0.087,-0.004,-0.0261,-0.0179,0.0351,0.0186,0.0604,0.0391,-0.211,-0.1279,0.0292,0.0266,-0.0356,-0.0048,0.006,0.0091,-0.0892,-0.013,-0.0787,-0.0583,0.0154,-0.0237,0.0018,0.0091,-0.0321,-0.0099,-0.0555,-0.0063,-0.0686,-0.0815,-0.0183,-0.0183,8e-04,0.597415501,28.38389214,1.4523,80,0.751324782
2004-05-01,0.0122,-0.0172,0.0213,0.0226,-0.1261,0.0294,0.0059,0.004,0.0154,0.0042,-0.0095,-0.0023,-0.0041,0.006,0.0112,-0.046,0.0265,0.0125,0.0585,0.0114,0.0217,0.0108,-0.0294,0.0077,0.0166,0.0383,0.0643,0.0325,0.0663,0.0052,0.0125,-0.0295,0.0127,0.0053,0.0502,0.0273,0.0875,0.0379,0.0028,0.0498,0.0199,0.0018,0.0074,-0.0301,0.0254,9e-04,0.0247,0.0057,0.0352,0.0117,6e-04,0.605312823,30.99539497,1.7933,97,0.746017756
2004-06-01,0.0359,0.0211,0.0462,-0.0024,0.0602,0.0332,0.0351,-0.0258,0.022,0.0434,0.0363,0.0312,-0.0162,0.0543,0.0416,0.0279,0.0246,-3e-04,0.0936,0.1081,0.059,0.0673,0.0526,0.0974,0.048,0.0576,-0.0312,0.0439,0.1381,0.0534,0.0203,0.0082,-0.0473,0.0099,0.0379,0.0467,-0.0121,0.0637,0.0502,0.0672,0.0634,0.027,-0.0032,-0.0059,0.0071,0.0055,0.0343,-0.0047,0.0498,0.0186,8e-04,0.612323106,22.94156783,2.0532,85,0.754997243
2004-07-01,-0.0495,-0.0393,-0.204,-0.1004,-0.0376,-0.0563,-0.0673,-0.0438,-0.0519,-0.0521,-0.0615,-0.0695,-0.0566,-0.0331,-0.0732,-0.0178,-0.0459,-0.0185,-0.0019,-0.0663,-0.0619,-0.0884,-0.0366,0.0121,-0.0075,-0.0044,0.0289,0.0245,-0.015,0.0341,0.0106,-0.0102,-0.0783,-0.0442,-0.0754,-0.0675,-0.1194,-0.1134,-0.0551,-0.0292,-0.0454,-0.1135,-0.0347,0.0261,-0.0112,-0.0315,0.0088,-0.0643,0.0053,-0.0406,0.001,0.602547068,34.25444848,2.0252,89,0.773504211
